,obj_x,obj_y,start_push_x_1,start_push_y_1,end_push_x_1,end_push_y_1,start_push_x_2,start_push_y_2,end_push_x_2,end_push_y_2
0,0.6000000238418579,0.0,0.6030654284857856,-0.05992173437855132,0.5948902087770389,0.0998692721978944,0.602413498653443,0.08832450245328177,0.5942382789446963,0.2481155090297275
1,0.6000000238418579,0.0,0.5947928973846783,-0.05977362363412068,0.6086785043588694,0.09962270605686781,0.6063607982974147,0.0930406927870219,0.6202464052716058,0.25243702247801036
2,0.6000000238418579,0.0,0.6040185484504416,0.05986527598158596,0.593302419249264,-0.09977545996930995,0.592636838720429,-0.07680879964397529,0.5819207095192515,-0.2364495355948712
3,0.6000000238418579,0.0,0.6031902212634214,-0.05991512737439864,0.5946829645609643,0.09985854562399775,0.5959032088445141,0.07662477504620671,0.587395952142057,0.23639844804460308
4,0.6000000238418579,0.0,0.6281884395266316,-0.05296613896682891,0.5530192674556139,0.08827689827804819,0.5865412190705239,0.08296931813753172,0.5113720469995062,0.22421235538240883
5,0.6000000238418579,0.0,0.582778019428024,-0.05747524149734806,0.6287033009532933,0.09579206916224678,0.6120745341892118,0.08805669247227854,0.6579998157144811,0.24132400313187338
6,0.6000000238418579,0.0,0.5760063052789691,0.054993659758502844,0.6399894912017181,-0.09165609959750476,0.6024675107750281,-0.06515223471146094,0.6664506966977771,-0.21180199406746852
7,0.6000000238418579,0.0,0.5742435529477281,-0.05419045520424711,0.6429274117537865,0.09031742534041186,0.5868313235132772,0.050529887139831746,0.6555151823193356,0.19503776768449071
8,0.6000000238418579,0.0,0.622869803230502,-0.05547046151059244,0.5618836612824966,0.09245076918432074,0.5827190304957512,0.08545088577557351,0.5217328885477458,0.2333721164704867
9,0.6000000238418579,0.0,0.5705662582189733,-0.05228436520383362,0.649056236301711,0.08714060867305605,0.6024625383435624,0.07465785368295152,0.6809525164263002,0.2140828275598412
