,action_error,state_error
0,0.03477533161640167,0.45369718827979094
1,0.027215654030442238,0.551015249695687
2,0.004686003550887108,0.4485677106833633
3,0.028725290670990944,0.46668618122388994
4,0.004837867338210344,0.5104325579094973
5,0.024231361225247383,0.47456995774957267
6,0.012713736854493618,0.5399202826415075
7,0.01818569377064705,0.4221373505078372
8,0.01183312851935625,0.5704856054912066
9,0.00604172982275486,0.438180596573448
