,action_error,state_error
0,0.012650360353291035,0.2310334908780901
1,0.036690011620521545,0.23696894630856474
2,0.027948547154664993,0.1697748439664294
3,0.020211562514305115,0.1735904949700749
4,0.014852766878902912,0.32182581002633637
5,0.01342113595455885,0.21684411354754538
6,0.010442360304296017,0.2266651747217033
7,0.01493176631629467,0.07346513507069596
8,0.03010287694633007,0.07659242469094217
9,0.006557404063642025,0.1215583900639739
