,loss
168,1.835485816001892
169,3.2188026905059814
170,2.0374205112457275
171,3.214970827102661
172,3.816601276397705
173,0.7850196957588196
174,1.5005602836608887
175,0.7579349279403687
176,5.390402793884277
177,5.191756248474121
178,4.118012428283691
179,2.705596685409546
180,2.472426176071167
181,3.2721095085144043
182,3.28835129737854
183,1.8805997371673584
184,1.1966376304626465
185,1.56783127784729
186,1.3630932569503784
187,1.7020584344863892
188,1.1907033920288086
189,0.27972763776779175
190,1.7942588329315186
191,0.6444817185401917
192,1.3860304355621338
193,2.2721476554870605
194,0.1623988151550293
195,2.834362268447876
196,0.5918625593185425
197,0.9669196605682373
198,0.6447867155075073
199,1.7535600662231445
200,1.4661449193954468
201,2.4365200996398926
202,1.1123801469802856
203,-0.0818733274936676
204,1.2331552505493164
205,1.2573144435882568
206,1.263359546661377
207,0.32397526502609253
208,0.0720665380358696
209,2.6906752586364746
210,1.0709378719329834
211,1.2473359107971191
212,0.9222351312637329
213,0.9571265578269958
214,0.21584081649780273
215,1.1769206523895264
216,1.2400904893875122
217,0.43526947498321533
218,0.251883327960968
219,0.6892623901367188
220,0.061863549053668976
221,0.8815014362335205
222,0.6559154987335205
223,0.2598177194595337
224,0.20505951344966888
225,0.6846848130226135
226,0.27781811356544495
227,0.6067026853561401
228,0.653519332408905
229,1.319352388381958
230,0.11408472061157227
231,0.07750566303730011
232,0.08663666248321533
233,0.7520243525505066
234,0.27094072103500366
235,0.05322200059890747
236,0.37892359495162964
237,0.33246126770973206
238,1.0589534044265747
239,-0.20109613239765167
240,0.2784898579120636
241,-0.06809675693511963
242,-0.06271277368068695
243,0.9103695750236511
244,0.39551275968551636
245,0.0418611615896225
246,0.055691882967948914
247,0.20236079394817352
248,-0.5260565876960754
249,0.8342278003692627
250,0.07581032812595367
251,1.2274658679962158
252,0.5914942026138306
253,0.7228214144706726
254,0.15516088902950287
255,0.16982513666152954
256,-0.262578547000885
257,0.4707556664943695
258,0.1274985820055008
259,0.3280124366283417
260,-0.3102472424507141
261,-0.13282518088817596
262,0.25751417875289917
263,-0.07007923722267151
264,0.1833191066980362
265,0.18998461961746216
266,-0.10315656661987305
267,-0.17217198014259338
268,0.029283642768859863
269,0.22918900847434998
270,0.43907254934310913
271,0.37380164861679077
272,-0.12063951790332794
273,0.13683947920799255
274,0.52547687292099
275,0.4231032133102417
276,0.3142353892326355
277,-0.3083377182483673
278,0.24160893261432648
279,0.38043341040611267
280,-0.5655463337898254
281,0.7211229801177979
282,-0.4818115532398224
283,0.3663748502731323
284,-0.02124139666557312
285,-0.21701863408088684
286,-0.09793621301651001
287,0.2079005241394043
288,0.3013697564601898
289,-0.18364262580871582
290,-0.48032596707344055
291,0.026980414986610413
292,0.10933558642864227
293,0.02626958116889
294,-0.15415051579475403
295,0.2677485942840576
296,0.18474064767360687
297,-0.3209918141365051
298,-0.2541584372520447
299,0.3325074315071106
300,0.08756883442401886
301,0.061571404337882996
302,-0.23212000727653503
303,0.04378807544708252
304,-0.08021165430545807
305,0.7555832266807556
306,0.1394396424293518
307,0.3189961910247803
308,-0.3817359507083893
309,0.1285744309425354
310,-0.19070851802825928
311,0.31842705607414246
312,0.177046537399292
313,0.24427562952041626
314,0.20374739170074463
315,0.24207594990730286
316,-0.2596113979816437
317,-0.3983531594276428
318,0.36027517914772034
319,-0.04707831144332886
320,0.2618756890296936
321,0.3621308207511902
322,0.23736020922660828
323,0.19532567262649536
324,-0.3396144509315491
325,-0.3243215084075928
326,-0.057901814579963684
327,-0.265411913394928
328,0.14765441417694092
329,0.02618465945124626
330,0.3585268259048462
331,0.0592535138130188
332,0.21366305649280548
333,-0.24427789449691772
334,0.2166491150856018
335,-0.04732152819633484
336,-0.4717046618461609
337,0.06119436025619507
338,-0.20964652299880981
339,0.33482328057289124
340,-0.6117769479751587
341,-0.6081545948982239
342,-0.10272836685180664
343,-0.4201984107494354
344,-0.377234548330307
345,-0.127031147480011
346,0.10142576694488525
347,-0.048807889223098755
348,-0.10480116307735443
349,-0.40468358993530273
350,-0.07081598788499832
351,-0.27396267652511597
352,0.14599978923797607
353,-0.24795575439929962
354,0.3023886978626251
355,-0.3583846092224121
356,-0.20489761233329773
357,0.002945154905319214
358,-0.17747008800506592
359,-0.05405305325984955
360,-0.33282819390296936
361,-0.07312217354774475
362,-0.4474570155143738
363,-0.03260710835456848
364,-0.10154934972524643
365,-0.06954747438430786
366,-0.6478671431541443
367,-0.10606503486633301
368,-0.00898607075214386
369,-0.25813138484954834
370,-0.28118425607681274
371,-0.22854995727539062
372,0.06789152324199677
373,-0.2777944505214691
374,-0.029017627239227295
375,-0.580200731754303
376,-0.1165459081530571
377,-0.033902741968631744
378,-0.2885010838508606
379,-0.6565586924552917
380,-0.22516974806785583
381,-0.4397430121898651
382,-0.3927968144416809
383,-0.3430366516113281
384,-0.24045968055725098
385,-0.12217074632644653
386,-0.18140152096748352
387,-0.6008726954460144
388,0.2984392046928406
389,-0.18424957990646362
390,-0.33739539980888367
391,-0.13707073032855988
392,-0.5159932374954224
393,-0.40106481313705444
394,-0.6999847292900085
395,-0.42013686895370483
396,-0.4005410969257355
397,0.017321079969406128
398,0.0362548828125
399,0.042104706168174744
400,-0.5260517001152039
401,-0.43614330887794495
402,-0.38105306029319763
403,0.11499309539794922
404,0.15282148122787476
405,-0.375133752822876
406,-0.26166048645973206
407,-0.819133460521698
408,-0.4914616346359253
409,-0.0036264657974243164
410,-0.5456216931343079
411,-0.2684100270271301
412,-0.03777020052075386
413,-0.5627391934394836
414,-0.143160879611969
415,-0.46330058574676514
416,-0.4525751769542694
417,-0.6862108111381531
418,-0.07091516256332397
419,-0.3630872368812561
420,-0.3295598030090332
421,-0.5739657878875732
422,-0.4185018539428711
423,-0.7749658226966858
424,-0.554836630821228
425,-0.3262157440185547
426,-0.6688588261604309
427,-0.9138936996459961
428,-0.39795881509780884
429,-0.15552067756652832
430,-0.3914931118488312
431,-0.41405007243156433
432,-0.46036332845687866
433,-0.5815916061401367
434,-0.6357227563858032
435,-0.7788460850715637
436,-0.37737253308296204
437,-0.5020367503166199
438,-0.3061216473579407
439,-0.28691011667251587
440,-0.27698206901550293
441,-0.6105830669403076
442,-0.10652787983417511
443,-0.6350904107093811
444,-0.34933918714523315
445,-0.3325333297252655
446,-0.3374042809009552
447,-0.7263339161872864
448,-0.6730911731719971
449,-0.4551159739494324
450,-0.3314029574394226
451,-0.39948150515556335
452,-0.503247857093811
453,-0.6672695875167847
454,-0.506098747253418
455,-0.30782556533813477
456,0.08269383013248444
457,-0.7483062148094177
458,-0.5945069193840027
459,-0.4947839379310608
460,-0.487853467464447
461,-0.3326794505119324
462,-0.23118498921394348
463,-0.9690213203430176
464,-0.682105541229248
465,-0.476867139339447
466,-0.7364834547042847
467,-0.3406949043273926
468,-0.8145080208778381
469,-0.677348792552948
470,-0.2782662510871887
471,-0.43081945180892944
472,-0.7224431037902832
473,-0.2036830186843872
474,-0.15076053142547607
475,-0.6936177015304565
476,-0.47598111629486084
477,-0.6288213133811951
478,-0.41687124967575073
479,-0.5934810042381287
480,-0.34279733896255493
481,-0.784538984298706
482,-0.6318486928939819
483,-0.5292959213256836
484,-0.5426064729690552
485,-0.5355880856513977
486,-0.37236863374710083
487,-0.6389205455780029
488,-0.8442586660385132
489,-0.4986855685710907
490,-0.9047297239303589
491,-0.6682466864585876
492,-1.0187976360321045
493,-0.4377072751522064
494,-0.7946776151657104
495,-0.8254448771476746
496,-0.670239269733429
497,-0.6139185428619385
498,-0.9096677899360657
499,-0.6198866963386536
500,-0.7607775330543518
501,-0.9782083630561829
502,-0.7557761073112488
503,-0.6063382029533386
504,-0.6146566271781921
505,-0.6678354740142822
506,-0.688126266002655
507,-0.5801135897636414
508,-0.7115837335586548
509,-0.383872389793396
510,-0.7916913628578186
511,-0.9375566244125366
512,-0.6330327987670898
513,-0.5261003971099854
514,-0.2584283649921417
515,-0.6317370533943176
516,-0.7080166935920715
517,-0.8979567289352417
518,-0.490820050239563
519,-0.8739306330680847
520,-0.8001700043678284
521,-0.9278262257575989
522,-0.5462297201156616
523,-0.8734170198440552
524,-0.65976482629776
525,-0.5720752477645874
526,-0.6111879348754883
527,-0.42380374670028687
528,-0.7524426579475403
529,-0.85581374168396
530,-0.8223329186439514
531,-0.5325904488563538
532,-0.7279869318008423
533,-0.7898825407028198
534,-1.0042506456375122
535,-0.7380768060684204
536,-0.8121746182441711
537,-0.7767139673233032
538,-0.994623601436615
539,-0.7987596988677979
540,-0.6604542136192322
541,-0.6613593101501465
542,-0.535274863243103
543,-0.7317080497741699
544,-0.6798970103263855
545,-0.7718988060951233
546,-0.7760395407676697
547,-0.623439371585846
548,-0.9270325899124146
549,-0.6878195405006409
550,-0.6055740118026733
551,-0.4718210697174072
552,-0.46352624893188477
553,-0.8140776753425598
554,-0.7422608137130737
555,-0.9328774213790894
556,-0.9861804246902466
557,-1.014244556427002
558,-0.7082527279853821
559,-0.9735398292541504
560,-0.9358137249946594
561,-0.9907159805297852
562,-0.8405186533927917
563,-0.5914297699928284
564,-0.7666330337524414
565,-0.8163973689079285
566,-0.6509965658187866
567,-0.7075110673904419
568,-0.9706794619560242
569,-1.0709216594696045
570,-0.8939877152442932
571,-1.0181440114974976
572,-0.7083507776260376
573,-1.0200183391571045
574,-0.8816598653793335
575,-0.7648009061813354
576,-1.0962743759155273
577,-1.0970522165298462
578,-1.0470714569091797
579,-0.7907920479774475
580,-0.7325001358985901
581,-0.9553078413009644
582,-0.9790189862251282
583,-0.9236019253730774
584,-0.8620744943618774
585,-0.8496590256690979
586,-0.8550175428390503
587,-0.8547428250312805
588,-1.1179490089416504
589,-0.9363982677459717
590,-0.9394181966781616
591,-1.0168412923812866
592,-1.199719786643982
593,-0.8710016012191772
594,-0.8878756165504456
595,-0.8911495208740234
596,-1.0949803590774536
597,-0.7148443460464478
598,-0.8345054984092712
599,-1.1610445976257324
600,-0.7985661625862122
601,-0.7810420393943787
602,-1.0106953382492065
603,-0.6026351451873779
604,-1.020447015762329
605,-0.9299440383911133
606,-0.9221426248550415
607,-0.8578049540519714
608,-0.8562682271003723
609,-0.9826401472091675
610,-0.9975745677947998
611,-1.0578899383544922
612,-0.929248571395874
613,-0.962790310382843
614,-1.1316392421722412
615,-1.1671631336212158
616,-0.7738146185874939
617,-0.6418969035148621
618,-0.9909332990646362
619,-0.9136743545532227
620,-0.9648823142051697
621,-0.8090182542800903
622,-1.1985090970993042
623,-1.1535226106643677
624,-1.1687889099121094
625,-1.0093867778778076
626,-1.1160248517990112
627,-1.3761945962905884
628,-1.184927225112915
629,-0.9513870477676392
630,-1.0554288625717163
631,-1.0189118385314941
632,-1.036450982093811
633,-1.343282699584961
634,-1.1598490476608276
635,-0.8899939060211182
636,-1.180803656578064
637,-1.0321213006973267
638,-1.2635053396224976
639,-1.1000884771347046
640,-1.0981783866882324
641,-1.1269023418426514
642,-0.9632760882377625
643,-1.1269903182983398
644,-1.0704009532928467
645,-1.0305142402648926
646,-1.0886927843093872
647,-1.237951397895813
648,-0.9398643374443054
649,-0.99158775806427
650,-1.142264485359192
651,-1.1930716037750244
652,-1.311018466949463
653,-1.2437728643417358
654,-1.0776394605636597
655,-1.2679142951965332
656,-1.129023790359497
657,-1.2632087469100952
658,-1.2192866802215576
659,-1.037559986114502
660,-1.0149545669555664
661,-1.2051223516464233
662,-1.1868419647216797
663,-1.0175795555114746
664,-1.2148598432540894
665,-1.2501659393310547
666,-1.0441831350326538
667,-0.7816329002380371
668,-1.0977355241775513
669,-1.1985456943511963
670,-1.058744192123413
671,-0.9595909118652344
672,-1.132027506828308
673,-1.1778429746627808
674,-1.1460171937942505
675,-1.202621340751648
676,-1.1153302192687988
677,-1.3134733438491821
678,-1.1814515590667725
679,-1.0880436897277832
680,-1.1133906841278076
681,-1.1361069679260254
682,-1.1490328311920166
683,-1.289765477180481
684,-1.2812060117721558
685,-1.1884441375732422
686,-1.2951909303665161
687,-1.2896443605422974
688,-1.0615911483764648
689,-1.1522276401519775
690,-1.2661681175231934
691,-1.1494852304458618
692,-1.3669883012771606
693,-1.210439682006836
694,-1.198096752166748
695,-1.410685420036316
696,-1.3220784664154053
697,-1.1573784351348877
698,-1.2877322435379028
699,-1.4461925029754639
700,-1.183448076248169
701,-1.0877934694290161
702,-1.2496922016143799
703,-1.3131520748138428
704,-1.2462377548217773
705,-1.2400848865509033
706,-1.2505934238433838
707,-1.2373601198196411
708,-1.366558313369751
709,-1.2838940620422363
710,-1.2930676937103271
711,-1.3183395862579346
712,-1.3499506711959839
713,-1.2251193523406982
714,-1.264473795890808
715,-1.3753527402877808
716,-1.4174036979675293
717,-1.4735218286514282
718,-1.3986620903015137
719,-1.1433372497558594
720,-1.352515459060669
721,-1.3742985725402832
722,-1.0978480577468872
723,-1.1707923412322998
724,-1.465351939201355
725,-1.4174830913543701
726,-1.2429344654083252
727,-1.1844638586044312
728,-1.3328940868377686
729,-1.221489429473877
730,-1.316415786743164
731,-1.2914292812347412
732,-1.286647915840149
733,-1.459856390953064
734,-1.3914902210235596
735,-1.3289251327514648
736,-1.3756005764007568
737,-1.3096834421157837
738,-1.3634668588638306
739,-1.3008387088775635
740,-1.2961288690567017
741,-1.3821011781692505
742,-1.2004159688949585
743,-1.3283230066299438
744,-1.2867681980133057
745,-1.4673652648925781
746,-1.454958438873291
747,-1.1410108804702759
748,-1.426527738571167
749,-1.4098269939422607
750,-1.4518766403198242
751,-1.3051079511642456
752,-1.3570547103881836
753,-1.5033504962921143
754,-1.3471969366073608
755,-1.3745461702346802
756,-1.5041142702102661
757,-1.2517905235290527
758,-1.3461828231811523
759,-1.2477926015853882
760,-1.3491145372390747
761,-1.3807493448257446
762,-1.2580060958862305
763,-1.207215666770935
764,-1.3184117078781128
765,-1.299177646636963
766,-1.2725751399993896
767,-1.182424545288086
768,-1.4122982025146484
769,-1.4147307872772217
770,-1.4121209383010864
771,-1.4055399894714355
772,-1.411381483078003
773,-1.5716712474822998
774,-1.4822018146514893
775,-1.3706793785095215
776,-1.4058178663253784
777,-1.5229591131210327
778,-1.4253555536270142
779,-1.1988075971603394
780,-1.447729468345642
781,-1.51008939743042
782,-1.518141508102417
783,-1.2753469944000244
784,-1.5116275548934937
785,-1.4679077863693237
786,-1.5211069583892822
787,-1.5260229110717773
788,-1.3671722412109375
789,-1.4463094472885132
790,-1.4225343465805054
791,-1.4358911514282227
792,-1.499470591545105
793,-1.2819881439208984
794,-1.4341322183609009
795,-1.3371920585632324
796,-1.3123712539672852
797,-1.4043128490447998
798,-1.4508519172668457
799,-1.5010985136032104
800,-1.4529262781143188
801,-1.5364506244659424
802,-1.5584712028503418
803,-1.415245532989502
804,-1.5221790075302124
805,-1.4728654623031616
806,-1.608046054840088
807,-1.4928901195526123
808,-1.4616414308547974
809,-1.3795888423919678
810,-1.5274900197982788
811,-1.5482128858566284
812,-1.5486598014831543
813,-1.5241005420684814
814,-1.4015312194824219
815,-1.6453640460968018
816,-1.6049554347991943
817,-1.5590909719467163
818,-1.529219627380371
819,-1.6012765169143677
820,-1.5573132038116455
821,-1.4576150178909302
822,-1.5676348209381104
823,-1.6229634284973145
824,-1.5652046203613281
825,-1.4928903579711914
826,-1.6430847644805908
827,-1.548232078552246
828,-1.6459146738052368
829,-1.5609296560287476
830,-1.489115834236145
831,-1.4615232944488525
832,-1.5056627988815308
833,-1.6859290599822998
834,-1.5385504961013794
835,-1.5199579000473022
836,-1.700212001800537
837,-1.680807113647461
838,-1.5551214218139648
839,-1.655665397644043
840,-1.5997742414474487
841,-1.544317364692688
842,-1.7001653909683228
843,-1.564335584640503
844,-1.4743338823318481
845,-1.5749484300613403
846,-1.6491481065750122
847,-1.597664713859558
848,-1.62624192237854
849,-1.6078178882598877
850,-1.5800204277038574
851,-1.6131088733673096
852,-1.700634241104126
853,-1.5348867177963257
854,-1.6055485010147095
855,-1.5976841449737549
856,-1.4144773483276367
857,-1.7002681493759155
858,-1.5992367267608643
859,-1.571364164352417
860,-1.5443986654281616
861,-1.6453640460968018
862,-1.5270801782608032
863,-1.516632318496704
864,-1.5384907722473145
865,-1.3848044872283936
866,-1.5645885467529297
867,-1.6443997621536255
868,-1.57420814037323
869,-1.7077476978302002
870,-1.6759369373321533
871,-1.7068630456924438
872,-1.6019924879074097
873,-1.7389051914215088
874,-1.686550498008728
875,-1.7289482355117798
876,-1.5186554193496704
877,-1.64271080493927
878,-1.5902739763259888
879,-1.6045721769332886
880,-1.6803014278411865
881,-1.6696968078613281
882,-1.726771593093872
883,-1.7100944519042969
884,-1.580452561378479
885,-1.629814624786377
886,-1.5465515851974487
887,-1.6708015203475952
888,-1.737026572227478
889,-1.5733294486999512
890,-1.5696231126785278
891,-1.6993566751480103
892,-1.5756981372833252
893,-1.6603751182556152
894,-1.6968367099761963
895,-1.6253583431243896
896,-1.6307727098464966
897,-1.613112449645996
898,-1.7370315790176392
899,-1.6621350049972534
900,-1.6707186698913574
901,-1.6945582628250122
902,-1.7192809581756592
903,-1.5523293018341064
904,-1.6977384090423584
905,-1.7150332927703857
906,-1.6755012273788452
907,-1.7555687427520752
908,-1.7014453411102295
909,-1.714110016822815
910,-1.6411763429641724
911,-1.686553955078125
912,-1.668404221534729
913,-1.7443193197250366
914,-1.6875247955322266
915,-1.7308928966522217
916,-1.692563533782959
917,-1.7030606269836426
918,-1.7147427797317505
919,-1.7433935403823853
920,-1.7104240655899048
921,-1.7265822887420654
922,-1.6639899015426636
923,-1.634043574333191
924,-1.7070271968841553
925,-1.7691850662231445
926,-1.678711175918579
927,-1.704677939414978
928,-1.6543023586273193
929,-1.7482155561447144
930,-1.6687027215957642
931,-1.6431703567504883
932,-1.6420567035675049
933,-1.6939641237258911
934,-1.7978630065917969
935,-1.679059624671936
936,-1.702744960784912
937,-1.6802325248718262
938,-1.695225715637207
939,-1.6595662832260132
940,-1.7257722616195679
941,-1.7584816217422485
942,-1.7146703004837036
943,-1.648978590965271
944,-1.6820342540740967
945,-1.722884178161621
946,-1.6983734369277954
947,-1.7350881099700928
948,-1.6746965646743774
949,-1.5751287937164307
950,-1.7068551778793335
951,-1.7517318725585938
952,-1.7140352725982666
953,-1.7397178411483765
954,-1.7512117624282837
955,-1.7637263536453247
956,-1.7468148469924927
957,-1.6616902351379395
958,-1.6974726915359497
959,-1.6556963920593262
960,-1.7744296789169312
961,-1.7408039569854736
962,-1.797966718673706
963,-1.7262563705444336
964,-1.8165940046310425
965,-1.7671732902526855
966,-1.7861005067825317
967,-1.7345969676971436
968,-1.6631438732147217
969,-1.7857917547225952
970,-1.667746663093567
971,-1.6836280822753906
972,-1.7833112478256226
973,-1.7632145881652832
974,-1.7216598987579346
975,-1.708252191543579
976,-1.7361856698989868
977,-1.8426358699798584
978,-1.7770615816116333
979,-1.7428861856460571
980,-1.7217881679534912
981,-1.7438018321990967
982,-1.6565632820129395
983,-1.78263258934021
984,-1.8104100227355957
985,-1.7768055200576782
986,-1.785598635673523
987,-1.7806611061096191
988,-1.7540360689163208
989,-1.810777187347412
990,-1.8029954433441162
991,-1.7894299030303955
992,-1.741219401359558
993,-1.7565268278121948
994,-1.7802648544311523
995,-1.7729201316833496
996,-1.8411442041397095
997,-1.8088841438293457
998,-1.8128048181533813
999,-1.713977336883545
1000,-1.7815073728561401
1001,-1.6289012432098389
1002,-1.8127267360687256
1003,-1.8079663515090942
1004,-1.774256944656372
1005,-1.7743271589279175
1006,-1.7696305513381958
1007,-1.8056278228759766
1008,-1.735344648361206
1009,-1.7748398780822754
1010,-1.7969878911972046
1011,-1.7945430278778076
1012,-1.8061457872390747
1013,-1.7649548053741455
1014,-1.6994036436080933
1015,-1.768557071685791
1016,-1.7916591167449951
1017,-1.8154152631759644
1018,-1.753123164176941
1019,-1.779043436050415
1020,-1.8492414951324463
1021,-1.7404413223266602
1022,-1.7366963624954224
1023,-1.867855191230774
1024,-1.762893795967102
1025,-1.7474989891052246
1026,-1.7834428548812866
1027,-1.75416100025177
1028,-1.8359370231628418
1029,-1.788816213607788
1030,-1.8203974962234497
1031,-1.6780067682266235
1032,-1.8813807964324951
1033,-1.837375283241272
1034,-1.7842048406600952
1035,-1.8274602890014648
1036,-1.7974003553390503
1037,-1.7405574321746826
1038,-1.8150203227996826
1039,-1.7764426469802856
1040,-1.8021248579025269
1041,-1.8059570789337158
1042,-1.777342438697815
1043,-1.7726857662200928
1044,-1.861647367477417
1045,-1.8518303632736206
1046,-1.6588611602783203
1047,-1.747790813446045
1048,-1.7814457416534424
1049,-1.7529630661010742
1050,-1.7189675569534302
1051,-1.7735694646835327
1052,-1.8101134300231934
1053,-1.8282999992370605
1054,-1.8038499355316162
1055,-1.8231513500213623
1056,-1.8224296569824219
1057,-1.8406163454055786
1058,-1.802461862564087
1059,-1.7805629968643188
1060,-1.8047956228256226
1061,-1.8806757926940918
1062,-1.7275044918060303
1063,-1.8626680374145508
1064,-1.857718825340271
1065,-1.8192427158355713
1066,-1.7839962244033813
1067,-1.8348697423934937
1068,-1.857556939125061
1069,-1.8444609642028809
1070,-1.8563973903656006
1071,-1.8584684133529663
1072,-1.823665738105774
1073,-1.8626521825790405
1074,-1.7699511051177979
1075,-1.8573105335235596
1076,-1.7676148414611816
1077,-1.7692022323608398
1078,-1.7889121770858765
1079,-1.814916968345642
1080,-1.8333635330200195
1081,-1.8127503395080566
1082,-1.7858648300170898
1083,-1.7200472354888916
1084,-1.68280827999115
1085,-1.777577519416809
1086,-1.7532589435577393
1087,-1.7374887466430664
1088,-1.7918426990509033
1089,-1.8506938219070435
1090,-1.8317458629608154
1091,-1.8305180072784424
1092,-1.7175465822219849
1093,-1.8283028602600098
1094,-1.7384265661239624
1095,-1.7872977256774902
1096,-1.858926773071289
1097,-1.7987388372421265
1098,-1.5637284517288208
1099,-1.8592053651809692
1100,-1.7881590127944946
1101,-1.7854338884353638
1102,-1.8385660648345947
1103,-1.8283323049545288
1104,-1.7883186340332031
1105,-1.8273816108703613
1106,-1.862620234489441
1107,-1.7389837503433228
1108,-1.8491986989974976
1109,-1.7980899810791016
1110,-1.8128509521484375
1111,-1.8953500986099243
1112,-1.7134712934494019
1113,-1.8043402433395386
1114,-1.7923187017440796
1115,-1.8342790603637695
1116,-1.809478998184204
1117,-1.8451261520385742
1118,-1.746720790863037
1119,-1.8458267450332642
1120,-1.8931684494018555
1121,-1.8549431562423706
1122,-1.7544221878051758
1123,-1.8142508268356323
1124,-1.8671513795852661
1125,-1.8521952629089355
1126,-1.7912650108337402
1127,-1.8464220762252808
1128,-1.8184319734573364
1129,-1.8419209718704224
1130,-1.8180214166641235
1131,-1.8720468282699585
1132,-1.789873480796814
1133,-1.9465841054916382
1134,-1.8631011247634888
1135,-1.8150382041931152
1136,-1.7428722381591797
1137,-1.7018039226531982
1138,-1.8181267976760864
1139,-1.8580666780471802
1140,-1.9114532470703125
1141,-1.8418505191802979
1142,-1.8726818561553955
1143,-1.805596113204956
1144,-1.8911833763122559
1145,-1.8157612085342407
1146,-1.8576266765594482
1147,-1.86221444606781
1148,-1.8354460000991821
1149,-1.868687629699707
1150,-1.845385193824768
1151,-1.7870817184448242
1152,-1.871471881866455
1153,-1.7776836156845093
1154,-1.7974393367767334
1155,-1.7990565299987793
1156,-1.8969979286193848
1157,-1.7499984502792358
1158,-1.8120982646942139
1159,-1.8791015148162842
1160,-1.898848533630371
1161,-1.7594096660614014
1162,-1.8731460571289062
1163,-1.8503700494766235
1164,-1.8479759693145752
1165,-1.8661772012710571
1166,-1.8431750535964966
1167,-1.8727811574935913
1168,-1.8430097103118896
1169,-1.8739750385284424
1170,-1.8399629592895508
1171,-1.905906081199646
1172,-1.8337446451187134
1173,-1.851893424987793
1174,-1.8531162738800049
1175,-1.7998144626617432
1176,-1.8629419803619385
1177,-1.7960624694824219
1178,-1.7738419771194458
1179,-1.730377197265625
1180,-1.7912077903747559
1181,-1.8343502283096313
1182,-1.8108834028244019
1183,-1.8793580532073975
1184,-1.8921384811401367
1185,-1.9011414051055908
1186,-1.812831163406372
1187,-1.856515645980835
1188,-1.7761955261230469
1189,-1.8441596031188965
1190,-1.8489735126495361
1191,-1.8614089488983154
1192,-1.7800450325012207
1193,-1.8211815357208252
1194,-1.7891775369644165
1195,-1.8568445444107056
1196,-1.7950353622436523
1197,-1.8369643688201904
1198,-1.764819622039795
1199,-1.7982852458953857
1200,-1.8927125930786133
