,action_error,state_error
0,0.0035794967751587603,0.15760193616426632
1,0.010876751120118917,0.10590489054506876
2,0.00393418232356319,0.2547314189073988
3,0.013587338181385081,0.050708399482694115
4,0.035768350449547986,0.12052672725492561
5,0.01975553160380945,0.012643042954920271
6,0.04619087366659855,0.018933969965902048
7,0.025353584363953456,0.15145915497544116
8,0.023668058851179057,0.16693665860268922
9,0.011870807769114736,0.3433815640889986
