iteration,0
0,0.1718607772725905
1,0.1667458965551429
2,0.1269599964566278
3,0.12613971932870938
4,0.13246000593500518
5,0.14220769510995712
6,0.15899898121376418
7,0.14731535894380926
8,0.15243542910310623
9,0.14411635132264344
10,0.14701323145763842
11,0.16597650671750408
12,0.16095477995297255
13,0.14729782264702865
14,0.16334881157324618
15,0.15403962741558538
16,0.1633519939472029
17,0.13334080259650208
18,0.167757406028206
19,0.14690427243872203
20,0.15678578289782277
21,0.1595572314553551
22,0.16620958500588232
23,0.14504111877705136
24,0.14860965830531894
25,0.17105989927332788
26,0.13934194822557247
27,0.1535442511003731
28,0.1618508450056525
29,0.16524660423838633
30,0.13413423598642646
31,0.1813295742279477
32,0.16654668057439356
33,0.15309085760444413
34,0.14366792437638773
35,0.15798710788374448
36,0.1651669386690513
37,0.13619916147521438
38,0.16042849393222033
39,0.17141916273950875
40,0.16330231708313608
41,0.16234383730669763
42,0.1659717906831053
43,0.1565773485207388
44,0.17778269842513506
45,0.1655888101013258
46,0.1519655315749059
47,0.16584258973379598
48,0.1538167573919476
49,0.14917583385352695
50,0.15304953070111066
51,0.15795707753718802
52,0.14568316051547175
53,0.14274653914006455
54,0.153648997739515
55,0.16102862832992837
56,0.16849050988755107
57,0.1503320143302423
58,0.14253093577915107
59,0.1728605227381991
60,0.17805366868601077
61,0.16819148528341615
62,0.16723863457971122
63,0.15999543596668722
64,0.15865918015284797
65,0.15375478175972743
66,0.15054290497319378
67,0.16852002353874543
68,0.15908766500258303
69,0.15015391756379215
70,0.16203045314675146
71,0.152811487499017
72,0.16101597395022868
73,0.16483472290518703
74,0.16706159629039047
75,0.14683735521248675
76,0.13969788349321935
77,0.1506258546417907
78,0.1513101289586805
79,0.16158180835636687
80,0.1580709531849053
81,0.17044250747137596
82,0.15179515948611283
83,0.1656879894160548
84,0.1724793369493478
85,0.15486336974550816
86,0.16385857089203537
87,0.16708185076208662
88,0.15203134788815337
89,0.14969369461531043
90,0.14694081804536788
91,0.15650214304171095
92,0.16141821407715298
93,0.15256331531822973
94,0.1615151695507691
95,0.16407348149045967
96,0.15909383051962334
97,0.16320708603068723
98,0.12897761227157548
99,0.15076759440458753
100,0.15753208252255352
101,0.15890585770382604
102,0.1619864087390123
103,0.16358164392757574
104,0.161757404178541
105,0.14815784424590914
106,0.16380403082822736
107,0.14604823122465194
108,0.16461924742690723
109,0.15234943945725613
110,0.14838903811551216
111,0.15341605719626988
112,0.15328061474762003
113,0.1710239730946411
114,0.16460545165602886
115,0.16039224016606862
116,0.17965978866630453
117,0.15286614939796872
118,0.16231947272239314
119,0.1511684044263362
120,0.148950273709811
121,0.13288816716813573
122,0.14425730541120427
123,0.15809612011178575
124,0.15398541058440932
125,0.1546544683424236
126,0.17201588295287795
127,0.15432912008182148
128,0.15781774634343654
129,0.14299793012474507
130,0.1555617659019713
131,0.16103815555368434
132,0.15034122914370573
133,0.1543537456354444
134,0.16062184371985028
135,0.15865545671212103
136,0.162476906965784
137,0.16203197082648552
138,0.1587459961730313
139,0.14450821982305836
140,0.1539335636749219
141,0.15072620080728766
142,0.1533147714718706
143,0.1599270800260417
144,0.15674741632782468
145,0.16312164799004644
146,0.14826439701310284
147,0.15509424634467198
148,0.14289564034780966
149,0.14004040840452162
150,0.14985858877897076
151,0.1378157037423177
152,0.16348740693557304
153,0.13408366240283395
154,0.15873171858953805
155,0.1649069490030596
156,0.15315835164201733
157,0.14290721203496795
158,0.13234470261801606
159,0.13926826614263874
160,0.1536204228922316
161,0.14725894943877443
162,0.1498638498927081
163,0.1658627839868583
164,0.16739606177951294
165,0.15630906326744157
166,0.1546872790249758
167,0.14239512135555246
168,0.14469364317521
169,0.15049428754229138
170,0.15901912854802644
171,0.1604743664417438
172,0.15122168023022892
173,0.15881948871084667
174,0.16562683419233798
175,0.15020277561535006
176,0.1603627450306681
177,0.16754980114197293
178,0.1522701335048297
179,0.16616298575987
180,0.1500240576479317
181,0.1538459797675491
182,0.14317878753322863
183,0.14954008639971078
184,0.14738512229337453
185,0.16304471232937662
186,0.15516536983014356
187,0.15147623077557001
188,0.15848465452898344
189,0.14608253335476354
190,0.1713259057311998
191,0.16458856150325807
192,0.14487528927556184
193,0.15194182978152693
194,0.1556100763669982
195,0.15951111373989238
196,0.17075321908883734
197,0.15720076003540145
198,0.17333358185443998
199,0.158293164769078
